id,age,margins,districts_and_neighborhoods,periods,municipality,region_type,big_or_small,underweight,overweight,severe_overweight,smoker,drinker,heavy_drinker,severe_drinker,one_or_more_long-term_conditions,restricted_because_of_health,long-term_illnesses_and-limited,moderate_high-risk_anxiety_depression,lonely,very_serious_lonely,emotionally_lonely,experienced_health_good_very_good,weekly_athletes,visual_restriction,motor_restriction,socially_lonely,normal_weight,complies_with_alcohol_directive,severely_restricted-due_to_health,comply_with_exercise_guideline,high-risk_anxiety_depression,hearing_restriction
202265,53115,MW00000,BU06260011,2020JJ00,Voorschoten                             ,Buurt     ,S,2.4,44.7,13.4,21.2,84.8,9.0,6.0,26.8,22.2,20.5,52.2,50.8,12.4,33.9,83.8,57.7,4.3,4.6,29.8,53.4,37.1,3.3,55.4,7.7,3.1
202268,53115,MW00000,BU06260012,2020JJ00,Voorschoten                             ,Buurt     ,S,1.8,42.0,10.6,12.1,88.3,7.1,4.9,24.5,19.0,17.4,42.6,41.2,7.6,23.5,88.2,65.4,3.2,2.7,24.0,56.2,35.7,2.5,57.3,4.4,1.8
202271,53115,MW00000,BU06260013,2020JJ00,Voorschoten                             ,Buurt     ,S,2.3,42.7,10.5,11.5,88.5,7.3,5.9,25.6,19.4,17.5,41.6,41.5,7.9,24.1,88.3,62.9,2.9,2.4,24.4,55.9,33.9,2.2,57.2,4.3,1.8
202274,53115,MW00000,BU06260014,2020JJ00,Voorschoten                             ,Buurt     ,S,1.9,43.4,11.1,14.7,88.4,8.7,6.9,25.6,20.3,17.9,39.1,40.9,8.0,23.1,87.2,63.0,3.4,3.1,26.3,55.0,34.3,2.9,57.0,4.4,2.3
202988,53115,MW00000,BU06270101,2020JJ00,Waddinxveen                             ,Buurt     ,S,2.1,49.0,14.5,15.3,81.8,7.4,5.3,25.9,22.2,20.7,44.7,40.5,8.0,22.8,86.2,55.7,3.4,3.9,24.4,49.9,43.2,2.8,53.2,5.4,2.4
202991,53115,MW00000,BU06270102,2020JJ00,Waddinxveen                             ,Buurt     ,S,2.0,48.6,13.6,14.3,82.1,6.9,4.8,24.4,20.7,19.1,44.0,39.5,7.9,22.1,87.2,55.1,3.0,3.2,23.7,50.3,44.2,2.6,54.2,5.1,2.1
202994,53115,MW00000,BU06270103,2020JJ00,Waddinxveen                             ,Buurt     ,S,2.4,53.0,18.2,19.7,70.2,6.7,4.7,30.3,28.3,26.5,51.0,49.5,13.1,30.7,79.9,46.9,6.2,8.3,32.0,45.1,52.1,5.3,49.5,8.5,4.9
202997,53115,MW00000,BU06270104,2020JJ00,Waddinxveen                             ,Buurt     ,S,2.0,57.7,21.4,22.1,64.8,6.8,5.4,37.4,35.4,33.5,55.2,56.6,16.5,36.7,72.7,39.5,8.3,13.0,37.6,40.9,56.7,7.7,46.3,10.2,6.5
203000,53115,MW00000,BU06270105,2020JJ00,Waddinxveen                             ,Buurt     ,S,2.0,48.1,13.9,16.0,85.9,8.2,6.0,24.1,20.4,19.2,42.0,37.8,7.1,20.5,88.3,57.6,2.8,2.7,23.3,50.8,37.1,2.3,51.9,4.3,2.1
203003,53115,MW00000,BU06270106,2020JJ00,Waddinxveen                             ,Buurt     ,S,2.1,51.7,17.0,21.0,77.5,7.5,5.1,29.8,27.4,25.8,50.7,47.6,12.0,29.7,81.0,47.4,4.9,7.1,29.9,46.9,47.3,4.8,51.4,8.2,3.9
203009,53115,MW00000,BU06270202,2020JJ00,Waddinxveen                             ,Buurt     ,S,1.9,50.4,15.3,16.5,82.0,7.4,5.3,28.1,24.1,22.4,45.5,42.7,9.2,25.0,84.6,53.2,3.6,4.6,26.4,48.5,43.8,3.4,51.7,5.9,2.8
203012,53115,MW00000,BU06270203,2020JJ00,Waddinxveen                             ,Buurt     ,S,1.9,47.6,12.6,13.0,85.2,7.5,5.2,24.4,20.3,18.7,42.2,38.2,7.2,20.9,88.1,57.8,2.8,2.8,23.2,51.4,41.0,2.3,52.0,4.4,2.0
203015,53115,MW00000,BU06270204,2020JJ00,Waddinxveen                             ,Buurt     ,S,1.8,44.9,12.1,15.6,82.7,6.5,3.8,21.1,17.9,16.2,46.8,38.2,8.0,23.4,88.9,59.1,2.2,2.6,21.9,53.4,43.7,2.2,51.7,5.9,2.1
203018,53115,MW00000,BU06270205,2020JJ00,Waddinxveen                             ,Buurt     ,S,2.0,46.1,11.4,13.4,87.0,8.6,6.2,21.6,18.1,17.0,41.0,34.6,5.8,17.9,90.3,53.5,2.7,1.9,21.1,52.8,37.6,1.8,49.4,3.4,1.8
203024,53115,MW00000,BU06270301,2020JJ00,Waddinxveen                             ,Buurt     ,S,2.1,50.2,15.4,18.7,80.2,7.5,5.0,26.9,23.8,22.3,48.5,44.1,10.2,27.2,84.4,49.9,3.9,4.9,27.2,48.5,44.9,3.5,51.9,7.4,3.2
203027,53115,MW00000,BU06270302,2020JJ00,Waddinxveen                             ,Buurt     ,S,2.1,53.0,17.8,22.4,71.5,7.0,4.7,29.1,27.3,25.5,53.3,51.9,14.1,33.5,80.5,46.4,5.7,7.3,33.2,45.4,50.2,4.9,50.5,9.5,5.0
203030,53115,MW00000,BU06270303,2020JJ00,Waddinxveen                             ,Buurt     ,S,2.0,52.3,17.2,19.8,75.2,7.1,4.8,28.6,26.2,24.4,50.6,49.1,12.4,30.9,81.3,47.8,5.4,6.7,30.9,46.4,48.1,4.5,50.3,8.1,4.5
203033,53115,MW00000,BU06270304,2020JJ00,Waddinxveen                             ,Buurt     ,S,1.8,48.5,13.0,14.8,85.0,7.4,5.5,25.7,21.4,19.8,43.9,40.4,8.1,23.9,87.3,58.4,2.7,3.1,23.8,49.6,39.7,2.6,52.1,5.0,2.3
203039,53115,MW00000,BU06270401,2020JJ00,Waddinxveen                             ,Buurt     ,S,2.1,49.3,15.2,19.7,79.3,8.0,5.0,26.5,23.5,21.8,50.1,46.4,10.7,28.6,83.9,53.7,3.6,4.8,27.8,48.4,44.8,3.5,50.8,7.5,3.0
203042,53115,MW00000,BU06270402,2020JJ00,Waddinxveen                             ,Buurt     ,S,2.0,50.7,16.4,16.0,81.0,7.1,4.8,26.1,22.7,21.1,45.7,42.2,8.8,24.5,85.5,53.7,3.4,4.3,25.9,47.8,44.6,3.1,51.8,6.1,2.8
203045,53115,MW00000,BU06270403,2020JJ00,Waddinxveen                             ,Buurt     ,S,1.9,50.5,15.3,15.6,83.8,7.5,5.0,24.5,21.6,20.0,44.8,41.2,8.9,24.4,86.2,55.7,3.1,3.0,25.4,48.6,42.8,3.0,52.9,5.3,2.3
203048,53115,MW00000,BU06270404,2020JJ00,Waddinxveen                             ,Buurt     ,S,2.0,52.0,17.9,18.4,76.8,7.3,5.2,28.2,26.0,24.5,48.6,44.0,10.5,25.9,82.7,50.1,4.4,6.1,28.6,46.2,45.2,4.2,49.2,7.5,3.7
203051,53115,MW00000,BU06270405,2020JJ00,Waddinxveen                             ,Buurt     ,S,2.6,42.6,11.1,13.8,83.4,7.8,6.4,28.1,26.0,24.4,42.7,43.3,6.5,23.5,83.6,56.3,3.1,2.5,28.8,55.4,44.9,2.2,55.4,3.7,2.2
203054,53115,MW00000,BU06270406,2020JJ00,Waddinxveen                             ,Buurt     ,S,1.4,50.0,17.1,13.6,84.4,7.9,5.9,25.9,23.9,22.1,42.1,36.8,6.5,19.3,87.3,48.8,2.6,2.6,24.1,48.7,41.7,2.5,50.2,3.7,2.4
203057,53115,MW00000,BU06270407,2020JJ00,Waddinxveen                             ,Buurt     ,S,2.1,43.1,10.2,11.9,86.8,8.9,6.4,21.7,18.0,16.9,39.4,34.3,5.7,16.9,90.3,60.3,2.4,2.0,20.8,55.6,38.0,1.9,52.8,3.4,1.6
203060,53115,MW00000,BU06270408,2020JJ00,Waddinxveen                             ,Buurt     ,S,1.8,51.5,15.4,17.3,81.7,7.9,6.1,30.3,26.9,25.4,46.1,42.6,10.2,25.4,82.0,51.0,4.0,5.9,27.4,47.0,42.2,4.4,49.2,6.2,3.1
203207,53115,MW00000,BU06290000,2020JJ00,Wassenaar                               ,Buurt     ,S,2.5,37.6,7.9,11.4,91.6,9.1,8.2,23.4,16.3,14.5,37.5,40.6,8.1,23.5,90.8,69.1,3.1,1.9,24.4,60.1,30.9,1.6,59.4,3.8,1.5
203210,53115,MW00000,BU06290001,2020JJ00,Wassenaar                               ,Buurt     ,S,2.1,41.3,9.7,12.2,90.4,8.7,9.0,25.0,16.5,14.5,35.3,39.4,7.1,21.0,89.7,69.9,3.8,2.9,24.9,55.9,30.2,2.0,57.6,3.3,1.5
203213,53115,MW00000,BU06290002,2020JJ00,Wassenaar                               ,Buurt     ,S,2.2,36.9,7.7,9.6,90.8,8.1,7.4,21.4,14.0,12.4,35.3,38.4,6.8,21.4,91.1,74.5,2.9,1.7,23.7,60.8,30.9,1.9,58.7,3.0,1.3
203216,53115,MW00000,BU06290003,2020JJ00,Wassenaar                               ,Buurt     ,S,2.6,38.6,10.6,12.8,89.0,9.1,6.7,23.9,17.8,16.4,40.1,46.2,9.7,26.4,87.4,70.3,3.8,3.1,27.7,58.1,33.7,2.2,56.8,5.1,1.9
203219,53115,MW00000,BU06290004,2020JJ00,Wassenaar                               ,Buurt     ,S,2.1,39.5,9.0,11.1,89.1,7.9,7.2,22.3,15.8,13.5,36.4,41.7,7.5,24.9,89.9,67.4,3.1,2.6,25.2,57.9,34.4,2.4,55.1,3.7,1.9
203222,53115,MW00000,BU06290005,2020JJ00,Wassenaar                               ,Buurt     ,S,2.5,37.4,8.0,10.5,91.6,8.6,8.1,21.9,14.1,12.1,35.7,39.6,6.2,20.6,90.1,74.1,2.8,1.8,24.4,59.3,27.7,1.6,61.5,3.2,1.3
203225,53115,MW00000,BU06290006,2020JJ00,Wassenaar                               ,Buurt     ,S,2.3,49.1,17.3,20.6,80.1,8.6,7.3,31.8,27.5,24.7,47.2,50.2,12.7,32.2,79.6,50.9,6.1,6.7,32.6,47.1,42.8,5.0,51.2,7.8,4.1
203228,53115,MW00000,BU06290007,2020JJ00,Wassenaar                               ,Buurt     ,S,2.0,39.8,8.8,10.7,89.7,8.1,7.8,23.0,15.5,13.3,35.2,41.9,8.1,23.9,89.9,70.6,3.2,2.4,26.9,57.4,30.1,1.8,58.1,3.1,1.6
203231,53115,MW00000,BU06290008,2020JJ00,Wassenaar                               ,Buurt     ,S,2.0,46.3,19.1,11.0,87.5,6.3,5.1,22.4,25.9,23.4,37.0,45.8,6.6,20.7,89.8,54.0,2.2,2.2,30.5,52.2,46.0,1.5,45.5,3.6,1.6
203234,53115,MW00000,BU06290009,2020JJ00,Wassenaar                               ,Buurt     ,S,2.2,45.3,9.4,24.4,93.2,10.5,7.9,19.3,16.2,14.5,40.7,37.9,6.4,21.8,90.8,72.2,2.9,1.9,22.8,52.6,23.0,1.9,59.6,4.2,1.4
203240,53115,MW00000,BU06290100,2020JJ00,Wassenaar                               ,Buurt     ,S,2.2,38.2,8.7,11.4,88.8,7.6,5.9,22.5,14.1,12.7,38.3,44.8,9.6,26.1,90.2,69.8,3.5,2.3,26.8,59.4,34.9,1.8,59.0,4.5,1.7
203243,53115,MW00000,BU06290101,2020JJ00,Wassenaar                               ,Buurt     ,S,2.3,45.0,13.1,16.9,82.5,8.0,6.8,28.5,21.8,20.0,45.9,51.2,12.3,31.9,83.3,56.3,5.3,5.2,31.3,52.6,39.7,3.8,55.6,6.5,3.1
203246,53115,MW00000,BU06290102,2020JJ00,Wassenaar                               ,Buurt     ,S,2.2,51.6,17.8,20.7,75.5,7.8,5.7,32.8,29.6,29.7,51.9,54.6,14.6,35.6,78.2,49.1,7.1,8.8,34.0,46.4,45.9,6.4,53.7,9.4,5.0
203249,53115,MW00000,BU06290103,2020JJ00,Wassenaar                               ,Buurt     ,S,2.4,48.5,15.1,18.6,78.3,8.2,5.9,29.3,25.1,23.7,50.5,53.0,12.8,33.8,81.5,52.3,5.9,6.5,32.5,49.7,44.7,4.1,54.3,7.6,3.9
203252,53115,MW00000,BU06290104,2020JJ00,Wassenaar                               ,Buurt     ,S,2.5,40.8,10.0,13.4,86.2,7.3,6.0,24.8,18.0,16.7,42.8,47.0,9.8,28.2,87.5,64.5,3.8,3.2,27.7,57.0,37.6,2.5,60.1,5.2,2.2
203255,53115,MW00000,BU06290105,2020JJ00,Wassenaar                               ,Buurt     ,S,2.3,44.8,12.6,15.3,82.4,7.6,5.6,27.2,21.5,19.3,46.0,49.4,11.3,30.8,84.7,58.2,4.5,4.4,30.1,53.2,42.8,3.3,54.6,6.2,2.9
203258,53115,MW00000,BU06290106,2020JJ00,Wassenaar                               ,Buurt     ,S,3.1,38.7,9.1,13.4,91.3,9.6,9.0,23.7,17.6,16.6,40.4,42.8,8.3,24.3,89.5,65.3,3.5,2.5,26.1,57.6,28.8,2.7,57.5,4.7,1.7
203261,53115,MW00000,BU06290107,2020JJ00,Wassenaar                               ,Buurt     ,S,2.5,41.2,9.7,10.6,87.6,9.7,7.9,22.6,19.8,17.3,42.0,40.7,6.5,21.2,89.9,63.6,3.0,2.3,23.9,56.3,34.9,2.0,56.2,3.7,1.8
203264,53115,MW00000,BU06290108,2020JJ00,Wassenaar                               ,Buurt     ,S,2.1,43.7,10.4,15.2,88.3,8.5,6.4,26.7,20.5,18.7,40.9,44.5,9.7,26.6,87.2,62.3,3.6,3.3,28.0,54.3,35.9,3.0,57.0,4.7,2.2
203267,53115,MW00000,BU06290109,2020JJ00,Wassenaar                               ,Buurt     ,S,2.0,37.4,7.8,10.2,90.1,6.4,5.0,21.9,15.1,11.9,39.8,44.7,8.8,24.9,89.4,69.7,2.9,1.9,26.6,60.2,35.8,1.5,61.7,3.9,1.9
203270,53115,MW00000,BU06290110,2020JJ00,Wassenaar                               ,Buurt     ,S,2.0,50.1,15.2,19.2,79.5,8.1,6.0,34.0,30.9,29.7,50.8,52.4,12.7,31.5,79.0,52.3,6.0,8.4,33.1,48.4,49.6,4.9,53.0,8.2,4.1
253883,53115,MOG0095,BU06220101,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.5,52.4,16.8,19.5,72.6,5.6,3.7,27.8,25.2,23.1,46.5,47.3,11.5,28.9,77.5,45.4,5.3,6.7,29.6,40.1,45.1,3.5,45.0,7.7,3.2
253886,53115,MOG0095,BU06220102,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.8,53.4,18.0,25.2,67.0,5.7,3.5,28.5,27.1,24.7,52.5,56.1,16.3,37.4,74.2,41.0,6.3,8.6,36.5,39.1,50.1,4.6,44.2,10.0,4.4
253889,53115,MOG0095,BU06220103,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.8,50.8,16.6,23.5,73.7,6.8,4.7,28.2,25.9,23.7,49.9,51.9,14.1,34.3,76.2,45.6,5.8,7.3,32.7,41.8,41.8,4.1,45.4,9.1,3.7
253898,53115,MOG0095,BU06220201,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.6,54.1,18.7,22.7,65.2,5.2,3.1,29.0,26.6,25.0,51.2,54.7,16.1,36.0,74.3,39.0,5.9,7.9,35.6,38.0,51.1,4.4,42.7,9.9,4.4
253901,53115,MOG0095,BU06220202,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.7,56.1,20.1,23.8,53.8,4.5,2.7,30.0,28.7,26.8,53.0,56.1,17.5,37.1,70.8,36.6,7.9,10.8,38.1,35.7,59.4,5.1,41.0,11.4,5.3
253904,53115,MOG0095,BU06220203,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.6,53.0,17.5,20.8,68.4,5.6,3.6,28.0,24.9,23.2,48.1,51.5,14.0,32.9,76.3,42.7,5.6,7.2,33.2,38.9,47.7,3.7,43.4,8.5,3.7
253907,53115,MOG0095,BU06220204,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.6,52.6,17.5,21.7,67.3,5.3,3.1,27.2,24.9,23.2,50.6,54.0,15.6,35.9,75.7,41.3,5.5,7.0,34.8,39.7,49.0,3.8,43.3,9.2,4.1
253910,53115,MOG0095,BU06220205,2020JJ00,Vlaardingen                             ,Buurt     ,S,0.0,31.9,4.3,4.3,76.6,2.1,0.0,12.8,8.5,8.5,27.7,25.5,0.0,10.6,76.6,44.7,0.0,0.0,12.8,40.4,23.4,0.0,36.2,0.0,0.0
253928,53115,MOG0095,BU06220305,2020JJ00,Vlaardingen                             ,Buurt     ,S,8.3,16.7,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,16.7,8.3,0.0,0.0,75.0,41.7,0.0,0.0,0.0,25.0,8.3,0.0,25.0,0.0,0.0
253931,53115,MOG0095,BU06220306,2020JJ00,Vlaardingen                             ,Buurt     ,S,0.0,40.0,9.1,12.7,67.3,1.8,0.0,20.0,16.4,14.5,38.2,41.8,5.5,23.6,67.3,34.5,0.0,1.8,23.6,32.7,32.7,0.0,34.5,3.6,0.0
253934,53115,MOG0095,BU06220307,2020JJ00,Vlaardingen                             ,Buurt     ,S,0.7,50.6,14.8,19.2,67.8,4.7,3.0,26.0,23.7,22.1,45.0,44.7,10.3,27.1,75.4,44.3,3.8,5.8,28.0,38.0,45.0,2.9,40.0,6.5,2.2
253940,53115,MOG0095,BU06220401,2020JJ00,Vlaardingen                             ,Buurt     ,S,0.9,46.1,11.5,13.7,79.7,5.3,3.5,22.2,17.9,16.3,38.8,38.5,7.3,22.0,82.6,55.0,2.7,3.2,22.2,44.5,35.5,1.7,45.7,4.3,1.4
253943,53115,MOG0095,BU06220402,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.8,50.9,16.0,20.9,74.6,6.6,4.4,27.9,25.1,23.0,47.7,49.0,12.7,31.3,77.8,48.6,5.0,6.6,31.1,42.9,42.8,3.9,45.2,8.1,3.3
253946,53115,MOG0095,BU06220403,2020JJ00,Vlaardingen                             ,Buurt     ,S,0.0,33.3,0.0,6.7,60.0,0.0,0.0,13.3,6.7,6.7,26.7,26.7,0.0,13.3,60.0,26.7,0.0,0.0,13.3,20.0,20.0,0.0,20.0,0.0,0.0
253955,53115,MOG0095,BU06220501,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.3,47.8,12.8,14.1,80.1,6.1,3.3,22.4,18.5,16.8,40.7,39.6,7.7,23.1,84.0,55.8,2.7,2.7,23.0,45.1,38.9,1.7,47.1,4.6,1.5
253958,53115,MOG0095,BU06220502,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.0,44.4,10.7,11.4,83.8,5.9,3.5,21.9,17.0,15.8,37.3,34.8,5.4,19.0,84.4,58.0,2.0,2.2,19.5,46.7,34.1,1.2,47.9,3.4,1.0
253961,53115,MOG0095,BU06220503,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.5,51.3,15.9,18.2,74.0,6.1,3.9,26.7,23.4,21.6,45.5,44.9,10.7,27.6,79.5,49.1,4.5,5.9,28.0,42.7,44.3,3.3,46.3,6.8,2.9
253964,53115,MOG0095,BU06220504,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.5,53.8,18.6,22.5,59.1,4.8,2.5,28.2,27.2,24.6,51.7,53.5,15.9,35.0,73.8,43.4,6.9,9.4,35.3,39.2,56.0,5.0,43.1,10.3,4.6
253973,53115,MOG0095,BU06220601,2020JJ00,Vlaardingen                             ,Buurt     ,S,0.8,42.8,9.8,10.9,82.1,5.8,3.5,21.5,16.4,15.5,36.2,34.9,5.8,18.8,84.5,59.5,2.1,2.5,19.8,47.6,34.7,1.5,46.1,3.1,1.0
253976,53115,MOG0095,BU06220602,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.3,51.3,15.9,19.3,70.5,5.5,3.2,27.6,25.3,23.2,47.2,49.5,12.7,31.6,75.8,46.1,5.1,6.5,31.0,40.6,46.5,3.7,43.7,7.9,3.4
253979,53115,MOG0095,BU06220603,2020JJ00,Vlaardingen                             ,Buurt     ,S,0.8,51.2,14.9,15.5,75.5,5.1,3.6,27.3,23.4,21.7,41.6,41.3,8.7,24.1,77.3,47.0,4.0,5.4,25.0,39.4,41.1,2.8,43.3,5.1,2.2
253982,53115,MOG0095,BU06220604,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.6,52.5,18.0,22.9,58.6,5.0,2.7,29.3,28.3,26.0,53.5,56.0,16.1,36.6,71.4,40.3,8.1,10.8,36.1,39.0,55.4,5.5,43.7,10.8,4.9
253985,53115,MOG0095,BU06220605,2020JJ00,Vlaardingen                             ,Buurt     ,S,0.0,42.1,5.3,0.0,63.2,0.0,0.0,10.5,10.5,5.3,10.5,21.1,0.0,5.3,63.2,26.3,0.0,0.0,10.5,21.1,21.1,0.0,26.3,0.0,0.0
253988,53115,MOG0095,BU06220606,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.4,52.3,17.5,21.9,66.6,5.5,3.0,29.0,27.6,25.3,50.7,51.6,14.6,33.5,73.6,43.8,6.3,9.0,32.9,40.1,49.9,5.1,43.4,9.9,4.1
253994,53115,MOG0095,BU06220701,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.3,46.3,11.7,11.8,84.3,6.3,3.9,22.3,17.3,16.2,38.1,36.7,6.0,20.1,85.9,58.9,2.2,2.1,20.8,47.2,36.3,1.5,49.8,3.7,1.4
253997,53115,MOG0095,BU06220702,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.4,52.0,16.1,20.4,71.8,5.7,3.5,29.5,26.6,24.9,47.3,49.0,12.5,30.8,74.9,44.6,5.5,7.2,30.8,39.9,45.7,4.0,43.6,7.9,3.4
254000,53115,MOG0095,BU06220703,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.0,47.0,12.7,15.9,79.5,6.1,3.9,24.7,20.2,18.9,41.8,41.8,8.6,25.2,79.6,51.1,2.8,3.5,24.9,44.0,37.8,2.2,44.5,5.1,1.6
254003,53115,MOG0095,BU06220704,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.5,56.0,19.6,24.7,56.6,4.9,3.1,34.1,33.8,31.5,55.5,59.5,18.2,39.7,65.7,35.9,8.9,13.2,39.1,35.9,57.1,6.9,42.0,12.3,5.6
254006,53115,MOG0095,BU06220705,2020JJ00,Vlaardingen                             ,Buurt     ,S,0.0,32.0,0.0,4.0,72.0,0.0,0.0,12.0,8.0,8.0,20.0,24.0,0.0,8.0,68.0,41.9,0.0,0.0,12.0,32.0,20.0,0.0,32.0,0.0,0.0
254009,53115,MOG0095,BU06220706,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.4,54.8,18.1,20.3,69.1,5.6,3.2,28.7,25.7,23.9,47.0,48.1,11.7,29.0,75.7,43.1,5.3,7.6,30.1,38.3,49.0,3.9,44.4,7.9,3.2
254012,53115,MOG0095,BU06220707,2020JJ00,Vlaardingen                             ,Buurt     ,S,0.0,27.3,0.0,3.0,78.8,3.0,0.0,9.1,6.1,6.1,21.2,18.2,0.0,6.1,78.8,54.5,0.0,0.0,6.1,39.4,18.2,0.0,39.4,0.0,0.0
254015,53115,MOG0095,BU06220708,2020JJ00,Vlaardingen                             ,Buurt     ,S,1.1,43.8,10.5,10.8,82.8,5.7,4.0,23.4,18.1,16.9,35.9,36.0,5.6,19.5,84.3,57.3,2.1,2.3,20.8,47.0,34.4,1.5,47.8,3.0,1.1
254264,53115,MOG0095,BU06260001,2020JJ00,Voorschoten                             ,Buurt     ,S,1.6,43.3,11.7,14.8,81.0,6.7,4.6,26.0,21.8,19.8,46.6,44.6,9.4,26.7,83.2,54.4,3.4,3.9,26.0,50.6,39.8,2.7,53.8,5.6,2.3
254267,53115,MOG0095,BU06260002,2020JJ00,Voorschoten                             ,Buurt     ,S,1.2,40.2,9.3,11.2,85.5,6.1,4.4,23.5,17.8,16.2,40.7,39.0,6.9,22.1,85.7,60.1,2.0,2.1,22.0,52.8,33.9,1.9,53.2,3.5,1.2
254270,53115,MOG0095,BU06260004,2020JJ00,Voorschoten                             ,Buurt     ,S,1.0,40.1,9.1,11.3,81.6,5.1,3.4,23.0,17.5,15.6,39.5,41.5,7.1,23.7,84.6,56.9,2.2,2.2,23.6,51.1,37.3,1.6,51.1,3.7,1.3
254273,53115,MOG0095,BU06260006,2020JJ00,Voorschoten                             ,Buurt     ,S,1.0,43.0,11.0,12.4,81.0,5.4,3.8,25.2,20.8,19.1,40.7,40.7,7.3,23.1,82.1,54.2,2.5,3.3,23.5,47.6,36.2,2.3,51.3,4.0,1.4
254276,53115,MOG0095,BU06260007,2020JJ00,Voorschoten                             ,Buurt     ,S,1.7,48.8,15.1,19.6,74.4,6.6,4.3,28.1,24.5,23.1,49.9,49.5,12.0,31.3,78.3,47.8,4.7,6.0,29.8,44.5,41.8,4.0,49.8,7.6,3.6
254279,53115,MOG0095,BU06260008,2020JJ00,Voorschoten                             ,Buurt     ,S,1.4,42.4,10.4,11.5,82.8,6.0,4.1,24.1,18.7,17.0,39.1,39.8,7.0,22.4,84.9,58.7,2.7,2.8,23.4,50.6,34.6,2.0,52.1,3.8,1.5
254282,53115,MOG0095,BU06260009,2020JJ00,Voorschoten                             ,Buurt     ,S,0.8,36.1,4.9,10.7,84.4,2.5,2.5,19.7,13.9,13.1,37.7,32.8,4.9,17.2,82.0,46.7,0.0,0.8,18.0,46.7,27.9,0.0,48.4,2.5,0.0
254285,53115,MOG0095,BU06260010,2020JJ00,Voorschoten                             ,Buurt     ,S,1.3,39.3,8.8,10.6,83.2,6.1,3.9,22.5,17.5,15.9,39.0,38.3,6.3,21.1,86.0,61.2,2.3,2.3,21.8,52.8,34.9,1.6,53.2,3.5,1.3
254288,53115,MOG0095,BU06260011,2020JJ00,Voorschoten                             ,Buurt     ,S,1.1,40.3,10.4,17.5,80.7,6.3,3.9,22.7,18.8,16.9,47.6,46.1,9.3,29.4,80.5,52.8,2.6,3.0,25.5,49.1,31.6,1.7,48.9,5.4,1.7
254291,53115,MOG0095,BU06260012,2020JJ00,Voorschoten                             ,Buurt     ,S,1.1,39.4,8.9,10.6,85.9,5.6,3.7,22.3,16.7,15.3,40.0,38.5,6.3,20.7,86.5,62.4,2.3,2.0,21.5,53.5,31.8,1.7,53.1,3.3,1.1
254294,53115,MOG0095,BU06260013,2020JJ00,Voorschoten                             ,Buurt     ,S,1.5,39.1,8.7,9.6,86.4,5.7,4.4,23.0,17.0,15.3,38.8,38.4,6.4,21.5,86.3,59.6,1.8,1.7,21.8,52.7,30.9,1.4,52.5,3.0,1.1
254297,53115,MOG0095,BU06260014,2020JJ00,Voorschoten                             ,Buurt     ,S,0.0,35.6,6.2,9.6,82.9,4.1,2.7,19.2,14.4,13.0,31.5,33.6,4.1,16.4,81.5,54.8,0.7,0.7,19.9,47.3,26.7,0.7,47.3,1.4,0.0
255011,53115,MOG0095,BU06270101,2020JJ00,Waddinxveen                             ,Buurt     ,S,1.0,44.9,11.5,12.5,78.9,5.4,3.6,22.6,19.2,17.7,41.1,36.9,5.9,19.7,83.6,52.4,2.1,2.4,21.3,45.9,39.1,1.6,48.8,3.7,1.3
255014,53115,MOG0095,BU06270102,2020JJ00,Waddinxveen                             ,Buurt     ,S,1.1,44.6,11.1,11.7,79.6,5.2,3.2,21.3,17.9,16.2,40.7,36.3,5.9,19.4,84.9,51.6,1.8,2.1,20.9,46.4,40.3,1.5,49.6,3.6,1.2
255017,53115,MOG0095,BU06270103,2020JJ00,Waddinxveen                             ,Buurt     ,S,1.4,49.4,15.6,17.0,67.6,5.1,3.1,27.5,25.5,23.6,47.7,46.3,10.6,27.5,77.3,43.3,4.7,6.7,28.8,41.9,48.6,3.9,45.7,6.8,3.6
255020,53115,MOG0095,BU06270104,2020JJ00,Waddinxveen                             ,Buurt     ,S,0.9,53.0,17.6,18.3,61.1,4.8,3.5,33.5,31.7,29.6,51.1,52.3,12.9,32.6,68.9,35.7,6.1,10.2,33.3,36.5,52.0,5.7,41.7,7.6,4.3
